id,key,value,type
25248662,vi,Bắc Bình,old_name
25248662,bat-smg,,name
25248662,cbk-zam,,name
25248662,roa-rup,,name
25248662,country,China,is_in
25248662,roa-tara,,name
25248662,be-tarask,,name
25248662,zh_pinyin,,name
25248662,continent,Asia,is_in
25248662,zh-min-nan,,name
25248662,iso_3166_2,CN-11,is_in
25248662,zh-classical,,name
25248662,country_code,CN,is_in
25248662,zh-simplified,,name
25248662,zh-traditional,,name
77734114,highway,traffic_signals,regular
124185989,converted_by,Track2osm,regular
244888915,highway,traffic_signals,regular
245130884,highway,traffic_signals,regular
249780111,highway,traffic_signals,regular
269430212,highway,bus_stop,regular
269430212,public_transport,stop_position,regular
274942312,highway,traffic_signals,regular
291156565,created_by,Merkaartor 0.11,regular
291157718,created_by,Merkaartor 0.11,regular
291158296,created_by,Merkaartor 0.11,regular
291159400,created_by,Merkaartor 0.11,regular
321794388,amenity,parking,regular
321794388,created_by,Potlatch 0.10f,regular
321939091,highway,traffic_signals,regular
330842098,highway,traffic_signals,regular
331880782,highway,traffic_signals,regular
355897330,highway,traffic_signals,regular
356228457,highway,traffic_signals,regular
373101859,highway,traffic_signals,regular
380423079,name,,regular
380423079,amenity,bank,regular
380700537,note,this is not a roundabout anymore,regular
380700537,highway,traffic_signals,regular
487499893,highway,traffic_signals,regular
528929127,name,,regular
528929127,subway,yes,regular
528929127,en,Lingjing 胡同,name
528929127,zh,,name
528929127,railway,station,regular
528929127,public_transport,stop_position,regular
529514635,highway,traffic_signals,regular
529965435,highway,traffic_signals,regular
530660286,highway,traffic_signals,regular
534314387,highway,traffic_signals,regular
602063381,name,,regular
602063381,tourism,attraction,regular
604939196,highway,traffic_signals,regular
605254214,barrier,toll_booth,regular
605385980,highway,traffic_signals,regular
610910152,highway,traffic_signals,regular
611028902,name,,regular
611028902,en,,name
611028902,railway,station,regular
611028902,public_transport,stop_position,regular
611042566,highway,traffic_signals,regular
727131254,name,,regular
727131254,place,village,regular
727131254,zh_pinyin,,name
727299269,name,,regular
727299269,place,village,regular
727299269,en,,name
734417833,highway,traffic_signals,regular
848057413,en,,name
848057413,zh,,name
848057413,tourism,hotel,regular
978266111,en,,name
978266111,tourism,hotel,regular
978503688,barrier,bollard,regular
992574071,amenity,atm,regular
992574071,operator,中国建设银行,regular
1037780264,man_made,tower,regular
1055722623,bus,yes,regular
1055722623,ref,E58,regular
1055722623,note,Downstairs,regular
1055722623,aeroway,gate,regular
1060243608,man_made,tower,regular
1060244986,man_made,tower,regular
1060245654,FIXME,Possibly a tower,regular
1060245654,man_made,tower,regular
1062756215,man_made,tower,regular
1066572585,man_made,tower,regular
1066715956,FIXME,Possibly a tower,regular
1066715956,man_made,tower,regular
1066841233,FIXME,Possibly a tower,regular
1066841233,man_made,tower,regular
1080698793,highway,motorway_junction,regular
1226476733,name,,regular
1226476733,highway,bus_stop,regular
1226476733,public_transport,stop_position,regular
1249807990,barrier,gate,regular
1254793295,name,,regular
1254793295,amenity,school,regular
1292894682,name,,regular
1292894682,highway,bus_stop,regular
1292894682,public_transport,stop_position,regular
1297038456,ref,邮局,regular
1297038456,amenity,post_office,regular
1324295926,power,tower,regular
1324311542,power,tower,regular
1333539698,power,tower,regular
1349940394,railway,buffer_stop,regular
1359328833,highway,traffic_signals,regular
1359329439,highway,traffic_signals,regular
1360087398,highway,traffic_signals,regular
1360097756,highway,traffic_signals,regular
1362305661,ref,40,regular
1362305661,exit_to,四通桥;中关村;白石新桥,regular
1362305661,highway,motorway_junction,regular
1363516191,power,tower,regular
1363518543,name,,regular
1363518543,highway,bus_stop,regular
1363518543,alt_name,地铁旧宫站,regular
1363518543,public_transport,stop_position,regular
1364054033,highway,traffic_signals,regular
1405150384,barrier,toll_booth,regular
1408034683,highway,crossing,regular
1408034683,crossing,traffic_signals,regular
1410714239,highway,crossing,regular
1412183334,bench,no,regular
1412183334,highway,platform,regular
1412183334,shelter,no,regular
1412183334,public_transport,platform,regular
1419892787,name,,regular
1419892787,highway,bus_stop,regular
1419892787,public_transport,stop_position,regular
1420909517,highway,traffic_signals,regular
1420909628,highway,traffic_signals,regular
1420930860,name,,regular
1420930860,public_transport,stop_position,regular
1484735120,power,tower,regular
1484735753,power,tower,regular
1497364662,highway,traffic_signals,regular
1502696788,highway,crossing,regular
1502696788,crossing,uncontrolled,regular
1532554059,highway,traffic_signals,regular
1549077228,highway,traffic_signals,regular
1561196463,name,,regular
1561196463,amenity,restaurant,regular
1573051109,ref,H,regular
1573051109,source,gps,regular
1573051109,railway,subway_entrance,regular
1597700457,power,tower,regular
1597700457,source,bing,regular
1598814961,highway,traffic_signals,regular
1599493533,name,,regular
1599493533,highway,bus_stop,regular
1599493533,public_transport,stop_position,regular
1617969047,power,tower,regular
1634361664,amenity,parking,regular
1634361664,parking,underground,regular
1638474280,highway,traffic_signals,regular
1653985977,highway,traffic_signals,regular
1654257560,ref,A,regular
1654257560,railway,subway_entrance,regular
1671669038,name,,regular
1671669038,amenity,bank,regular
1671669038,street,中关村东路,addr
1671669038,postcode,100738,addr
1671669038,housename,1号 科技大厦D座,addr
1671669038,housenumber,8,addr
1675420758,name,,regular
1675420758,subway,yes,regular
1675420758,en,,name
1675420758,zh,,name
1675420758,railway,station,regular
1675420758,zh_pinyin,,name
1675420758,public_transport,stop_position,regular
1675469158,barrier,gate,regular
1678269055,name,,regular
1678269055,building,apartments,regular
1685222806,barrier,toll_booth,regular
1686018460,name,,regular
1686018460,highway,bus_stop,regular
1686018460,public_transport,stop_position,regular
1695870625,amenity,embassy,regular
1695870625,country,VN,regular
1695870625,name,,regular
1709521417,atm,yes,regular
1709521417,name,,regular
1709521417,amenity,bank,regular
1716483576,bench,no,regular
1716483576,highway,platform,regular
1716483576,shelter,no,regular
1716483576,public_transport,platform,regular
1716567109,railway,crossing,regular
1718023525,name,,regular
1718023525,highway,bus_stop,regular
1718023525,public_transport,stop_position,regular
1718896555,highway,traffic_signals,regular
1719057399,name,,regular
1719057399,amenity,fuel,regular
1732871852,highway,traffic_signals,regular
1732943242,foot,yes,regular
1732943242,barrier,gate,regular
1732943242,bicycle,yes,regular
1732943242,motorcar,yes,regular
1732943242,motorcycle,yes,regular
1734326765,bench,no,regular
1734326765,highway,platform,regular
1734326765,shelter,no,regular
1734326765,public_transport,platform,regular
1737610017,bench,no,regular
1737610017,highway,platform,regular
1737610017,shelter,no,regular
1737610017,public_transport,platform,regular
1747691659,name,,regular
1747691659,highway,bus_stop,regular
1747691659,public_transport,stop_position,regular
1758313540,name,,regular
1758313540,barrier,toll_booth,regular
1761980744,highway,crossing,regular
1761980744,crossing,traffic_signals,regular
1762096665,highway,crossing,regular
1762096665,crossing,uncontrolled,regular
1765150279,name,,regular
1765150279,highway,bus_stop,regular
1765150279,public_transport,stop_position,regular
1765370464,name,,regular
1765370464,subway,yes,regular
1765370464,en,,name
1765370464,zh,,name
1765370464,railway,station,regular
1765370464,zh_pinyin,,name
1765370464,public_transport,stop_position,regular
1765412979,highway,crossing,regular
1765412979,crossing,uncontrolled,regular
1771677063,highway,traffic_signals,regular
1772813329,amenity,telephone,regular
1772813329,telephone_cards,yes,payment
1772813329,electronic_purses,yes,payment
1779401050,highway,crossing,regular
1779401050,crossing,uncontrolled,regular
1787115896,amenity,restaurant,regular
1788406252,name,,regular
1788406252,highway,bus_stop,regular
1788406252,public_transport,stop_position,regular
1790342456,name,,regular
1790342456,highway,bus_stop,regular
1790342456,public_transport,stop_position,regular
1795235615,name,,regular
1795235615,tourism,viewpoint,regular
1802535960,name,,regular
1802535960,highway,bus_stop,regular
1802535960,public_transport,stop_position,regular
1803810841,highway,traffic_signals,regular
1805918908,name,,regular
1805918908,highway,bus_stop,regular
1805918908,public_transport,stop_position,regular
1806039570,name,,regular
1806039570,highway,bus_stop,regular
1806039570,public_transport,stop_position,regular
1806801666,amenity,fast_food,regular
1806801666,cuisine,american;burger,regular
1806801666,en,,name
1806801666,zh,,name
1806801666,website,http://mcdonalds.com.cn,regular
1806801666,zh_pinyin,,name
1807656286,highway,traffic_signals,regular
1808694490,name,,regular
1808694490,highway,bus_stop,regular
1808694490,public_transport,stop_position,regular
1808782924,name,,regular
1808782924,highway,bus_stop,regular
1808782924,public_transport,stop_position,regular
1813979328,highway,traffic_signals,regular
1817818213,highway,crossing,regular
1817818213,crossing,traffic_signals,regular
1819118029,amenity,telephone,regular
1819118029,telephone_cards,yes,payment
1819118029,electronic_purses,yes,payment
1836104842,name,,regular
1836427398,name,,regular
1836427398,highway,bus_stop,regular
1836427398,public_transport,stop_position,regular
1836655646,highway,traffic_signals,regular
1836811758,highway,bus_stop,regular
1836811758,public_transport,stop_position,regular
1836923715,name,,regular
1836923715,highway,bus_stop,regular
1836923715,public_transport,stop_position,regular
1840701746,bench,no,regular
1840701746,highway,platform,regular
1840701746,shelter,no,regular
1840701746,public_transport,platform,regular
1841664832,highway,traffic_signals,regular
1841773286,fee,no,regular
1841773286,ref,101102108248,regular
1841773286,name,,regular
1841773286,amenity,toilets,regular
1841773286,operator,北京市东城区环境卫生服务中心三所,regular
1841773286,wheelchair,yes,regular
1841773286,opening_hours,24/7,regular
1849437510,name,,regular
1849437510,highway,bus_stop,regular
1849437510,public_transport,stop_position,regular
1849465318,highway,traffic_signals,regular
1849465515,bench,no,regular
1849465515,highway,platform,regular
1849465515,shelter,no,regular
1849465515,public_transport,platform,regular
1851959227,name,,regular
1851959227,highway,bus_stop,regular
1851959227,public_transport,stop_position,regular
1853198809,bench,no,regular
1853198809,highway,platform,regular
1853198809,shelter,no,regular
1853198809,public_transport,platform,regular
1858446996,highway,traffic_signals,regular
1858572400,bench,no,regular
1858572400,highway,platform,regular
1858572400,shelter,no,regular
1858572400,public_transport,platform,regular
1859740296,highway,crossing,regular
1859740296,crossing,traffic_signals,regular
1860131917,highway,traffic_signals,regular
1861655006,highway,crossing,regular
1861655006,crossing,traffic_signals,regular
1886944650,bench,no,regular
1886944650,highway,platform,regular
1886944650,shelter,no,regular
1886944650,public_transport,platform,regular
1918810086,highway,traffic_signals,regular
1932997532,power,tower,regular
1936513018,name,,regular
1936513018,amenity,fast_food,regular
1940022445,barrier,toll_booth,regular
1942435772,barrier,toll_booth,regular
1949098933,bench,no,regular
1949098933,highway,platform,regular
1949098933,shelter,no,regular
1949098933,public_transport,platform,regular
1961573105,power,tower,regular
1965701486,man_made,tower,regular
1974061959,highway,crossing,regular
1974061959,crossing,uncontrolled,regular
1977788570,highway,traffic_signals,regular
1977867509,highway,traffic_signals,regular
1977925651,bench,no,regular
1977925651,highway,platform,regular
1977925651,shelter,no,regular
1977925651,public_transport,platform,regular
1978169080,name,,regular
1978169080,highway,bus_stop,regular
1978169080,public_transport,stop_position,regular
1984482562,name,,regular
1984482562,highway,bus_stop,regular
1984482562,public_transport,stop_position,regular
1984683641,barrier,toll_booth,regular
2036602639,highway,traffic_signals,regular
2056581722,name,,regular
2056581722,highway,bus_stop,regular
2056581722,public_transport,stop_position,regular
2056622407,name,,regular
2056622407,highway,bus_stop,regular
2056622407,public_transport,stop_position,regular
2091794206,name,,regular
2091794206,subway,yes,regular
2091794206,de,,name
2091794206,en,,name
2091794206,zh,,name
2091794206,railway,station,regular
2091794206,zh_pinyin,,name
2091794206,public_transport,stop_position,regular
2098248101,highway,traffic_signals,regular
2099471227,name,,regular
2099471227,subway,yes,regular
2099471227,en,,name
2099471227,zh,,name
2099471227,railway,station,regular
2099471227,zh_pinyin,,name
2099471227,public_transport,stop_position,regular
2101011258,highway,traffic_signals,regular
2101011258,traffic_signals,signal,regular
2207732130,barrier,toll_booth,regular
2264603627,highway,traffic_signals,regular
2272871400,bench,no,regular
2272871400,highway,platform,regular
2272871400,shelter,no,regular
2272871400,public_transport,platform,regular
2274121799,name,,regular
2274121799,highway,bus_stop,regular
2274121799,public_transport,stop_position,regular
2284754063,highway,traffic_signals,regular
2290875403,barrier,toll_booth,regular
2299602190,name,,regular
2299602190,highway,bus_stop,regular
2299602190,public_transport,stop_position,regular
2299797040,highway,traffic_signals,regular
2358606054,highway,traffic_signals,regular
2358868085,natural,tree,regular
2363166334,name,,regular
2363166334,highway,bus_stop,regular
2363166334,public_transport,stop_position,regular
2381639498,railway,level_crossing,regular
2382543707,name,,regular
2382543707,highway,bus_stop,regular
2382543707,public_transport,stop_position,regular
2382591650,name,,regular
2382591650,highway,bus_stop,regular
2382591650,public_transport,stop_position,regular
2382672728,name,,regular
2382672728,highway,bus_stop,regular
2382672728,public_transport,stop_position,regular
2383173558,name,,regular
2383173558,highway,bus_stop,regular
2383173558,public_transport,stop_position,regular
2383234165,amenity,post_box,regular
2383234165,operator,中国邮政,regular
2383274544,name,,regular
2383274544,highway,bus_stop,regular
2383274544,public_transport,stop_position,regular
2391406486,bench,no,regular
2391406486,highway,platform,regular
2391406486,shelter,no,regular
2391406486,public_transport,platform,regular
2399974602,amenity,toilets,regular
2417468270,barrier,gate,regular
2440330565,name,,regular
2440330565,source,GPX,regular
2440330565,highway,bus_stop,regular
2458170370,name,,regular
2458170370,highway,bus_stop,regular
2458170370,public_transport,stop_position,regular
2469781629,name,,regular
2469781629,amenity,school,regular
2478921171,barrier,gate,regular
2481114918,name,,regular
2481114918,highway,bus_stop,regular
2481114918,public_transport,stop_position,regular
2482565166,highway,crossing,regular
2482565166,crossing,uncontrolled,regular
2488040130,highway,traffic_signals,regular
2503942226,name,,regular
2503942226,highway,bus_stop,regular
2503942226,public_transport,stop_position,regular
2509408829,name,,regular
2509408829,highway,bus_stop,regular
2509408829,public_transport,stop_position,regular
2511408487,name,,regular
2511408487,highway,bus_stop,regular
2511408487,public_transport,stop_position,regular
2512571061,bench,no,regular
2512571061,highway,platform,regular
2512571061,shelter,no,regular
2512571061,public_transport,platform,regular
2512646711,highway,traffic_signals,regular
2524995146,name,,regular
2524995146,highway,bus_stop,regular
2524995146,public_transport,stop_position,regular
2562835706,bench,no,regular
2562835706,highway,platform,regular
2562835706,shelter,no,regular
2562835706,public_transport,platform,regular
2562869087,bench,no,regular
2562869087,highway,platform,regular
2562869087,shelter,no,regular
2562869087,public_transport,platform,regular
2575519176,highway,traffic_signals,regular
2575647189,highway,traffic_signals,regular
2575941597,name,,regular
2575941597,highway,bus_stop,regular
2575941597,public_transport,stop_position,regular
2593368701,name,,regular
2593368701,place,village,regular
2593401558,highway,bus_stop,regular
2593401558,public_transport,stop_position,regular
2619449221,name,,regular
2619449221,highway,services,regular
2620557432,name,,regular
2620557432,amenity,bank,regular
2621877238,name,,regular
2621877238,amenity,hospital,regular
2626604311,name,,regular
2626604311,highway,bus_stop,regular
2626604311,public_transport,stop_position,regular
2678276768,noexit,yes,regular
2688464761,amenity,toilets,regular
2709700751,power,tower,regular
2709751687,power,tower,regular
2738958563,name,,regular
2738958563,amenity,school,regular
2744634429,name,,regular
2744634429,amenity,restaurant,regular
2800287706,name,,regular
2800287706,amenity,restaurant,regular
2803721025,power,tower,regular
2803725008,power,tower,regular
2804710112,power,tower,regular
2805520019,power,tower,regular
2805520019,source,Bing,regular
2805520406,power,tower,regular
2805520406,source,bing,regular
2805579211,power,tower,regular
2805579515,power,tower,regular
2806090512,power,tower,regular
2806090834,power,tower,regular
2806091060,power,tower,regular
2806091412,power,tower,regular
2806271305,power,tower,regular
2806272405,power,tower,regular
2807838156,power,tower,regular
2807838403,power,tower,regular
2807838503,power,tower,regular
2807839007,power,tower,regular
2811873108,power,tower,regular
2811873108,source,Bing,regular
2811873529,power,tower,regular
2811873529,source,Bing,regular
2811875704,power,tower,regular
2811875704,source,Bing,regular
2811876408,power,tower,regular
2811876408,source,Bing,regular
2812697376,power,tower,regular
2812697376,source,Bing,regular
2812697665,power,tower,regular
2812697665,source,Bing,regular
2812697909,power,tower,regular
2812697909,source,Bing,regular
2812698009,power,tower,regular
2812698009,source,Bing,regular
2812698721,power,tower,regular
2812698721,source,Bing,regular
2812807519,power,tower,regular
2812808113,power,tower,regular
2812808113,source,Bing,regular
2812809601,power,tower,regular
2812809601,source,Bing,regular
2813082405,power,tower,regular
2814000512,power,tower,regular
2814000512,source,Bing,regular
2814264927,power,tower,regular
2814267712,power,tower,regular
2819436407,power,tower,regular
2819436407,source,Bing,regular
2820038171,power,tower,regular
2820051021,power,tower,regular
2820052422,power,tower,regular
2820053450,power,tower,regular
2820053450,source,Bing,regular
2820054103,power,tower,regular
2820054243,power,tower,regular
2820054919,power,tower,regular
2820054919,source,Bing,regular
2820178416,power,tower,regular
2820178416,source,Bing,regular
2821727230,power,tower,regular
2821727526,power,tower,regular
2822200115,power,tower,regular
2822200705,power,tower,regular
2822200705,source,Bing,regular
2823096111,power,tower,regular
2823096111,source,Bing,regular
2823097706,power,tower,regular
2823097706,source,Bing,regular
2824963133,power,tower,regular
2824963133,source,Bing,regular
2824963448,power,tower,regular
2824963448,source,Bing,regular
2824964046,power,tower,regular
2824964046,source,Bing,regular
2824965329,power,tower,regular
2824965329,source,Bing,regular
2828369822,power,tower,regular
2828369822,source,Bing,regular
2828370207,power,tower,regular
2828370207,source,Bing,regular
2828628027,power,tower,regular
2828628027,source,Bing,regular
2828628707,power,tower,regular
2828628707,source,Bing,regular
2828876605,power,tower,regular
2828876605,source,Bing,regular
2834133004,power,tower,regular
2834133004,source,Bing,regular
2834133757,power,tower,regular
2834133757,source,Bing,regular
2834293901,power,tower,regular
2834293901,source,Bing,regular
2834294304,power,tower,regular
2834294304,source,Bing,regular
2836747812,power,tower,regular
2836747812,source,Bing,regular
2837203214,power,tower,regular
2837203214,source,Bing,regular
2837216403,power,tower,regular
2838183004,power,tower,regular
2838183004,source,Bing,regular
2838183472,power,tower,regular
2838183472,source,bing,regular
2838183921,power,tower,regular
2838183921,source,Bing,regular
2838885002,power,tower,regular
2838885002,source,Bing,regular
2838939809,power,tower,regular
2838939809,source,Bing,regular
2838941201,power,tower,regular
2838941201,source,Bing,regular
2839068607,power,tower,regular
2839068607,source,Bing,regular
2839151603,power,tower,regular
2841267926,power,tower,regular
2841293007,power,tower,regular
2841293007,source,Bing,regular
2841353320,power,tower,regular
2841427811,power,tower,regular
2844537303,power,tower,regular
2844537303,source,Bing,regular
2844537901,power,tower,regular
2844537901,source,Bing,regular
2844538415,power,tower,regular
2844538415,source,Bing,regular
2844913517,power,tower,regular
2844913517,source,Bing,regular
2845035611,power,tower,regular
2845035611,source,Bing,regular
2846332206,power,tower,regular
2848917729,power,tower,regular
2867974846,power,tower,regular
2867990805,power,tower,regular
2935833731,name,,regular
2935833731,office,company,regular
2981992233,name,,regular
2981992233,amenity,restaurant,regular
2985874334,name,,regular
2985874334,shop,bakery,regular
2987561433,name,,regular
2987561433,amenity,fuel,regular
3049832126,name,,regular
3049832126,amenity,restaurant,regular
3049832126,capacity,100,regular
3049832126,city,Beijing,addr
3049832126,street,Sanlitun South Street,addr
3049832126,postcode,100020,addr
3049832126,opening_hours,9:00am to 2:00am,regular
3049832126,housenumber,16,addr
3058767838,name,,regular
3058767838,subway,yes,regular
3058767838,en,,name
3058767838,zh,,name
3058767838,railway,station,regular
3058767838,zh_pinyin,,name
3058767838,public_transport,stop_position,regular
3098374504,name,,regular
3098374504,highway,bus_stop,regular
3098374504,public_transport,stop_position,regular
3134537001,barrier,toll_booth,regular
3186777262,power,tower,regular
3186777262,source,Bing,regular
3187575075,power,tower,regular
3187585385,power,tower,regular
3187586170,power,tower,regular
3187586967,power,tower,regular
3187592868,power,tower,regular
3187594162,power,tower,regular
3187594162,source,Bing,regular
3195126199,barrier,gate,regular
3259478655,name,,regular
3259478655,amenity,bank,regular
3269863164,name,,regular
3269863164,landuse,residential,regular
3283158012,power,tower,regular
3283158012,source,Bing,regular
3283177402,power,tower,regular
3283177402,source,Bing,regular
3283177705,power,tower,regular
3283177705,source,Bing,regular
3353468127,power,tower,regular
3356664165,power,tower,regular
3356667128,power,tower,regular
3356669498,power,tower,regular
3363305116,railway,level_crossing,regular
3363489815,subway,yes,regular
3363489815,public_transport,stop_position,regular
3415811274,power,tower,regular
3415811574,power,tower,regular
3415811878,power,tower,regular
3418082015,power,tower,regular
3418082015,source,Bing,regular
3504845895,name,,regular
3518560543,name,,regular
3518560543,shop,chocolate,regular
3519081763,name,,regular
3519081763,sport,bowling,regular
3519081763,leisure,sports_centre,regular
3519987675,power,tower,regular
3521108595,name,,regular
3521108595,amenity,restaurant,regular
3523198596,name,,regular
3523198596,amenity,bicycle_rental,regular
3530332754,name,,regular
3530332754,amenity,pharmacy,regular
3530515371,amenity,dentist,regular
3533339341,shop,tea,regular
3536227768,name,,regular
3536227768,shop,clothes,regular
3536230069,name,,regular
3536230069,shop,yes,regular
3540685018,name,,regular
3540685018,shop,convenience,regular
3562647323,name,,regular
3562647323,shop,hairdresser,regular
3562991129,amenity,pharmacy,regular
3564869821,shop,supermarket,regular
3580864807,barrier,bollard,regular
3698295613,name,,regular
3718600099,name,,regular
3718600099,amenity,restaurant,regular
3781060327,power,tower,regular
3781060572,power,tower,regular
3781060772,power,tower,regular
3781061172,power,tower,regular
3781460114,power,tower,regular
3781462132,power,tower,regular
3781463227,power,tower,regular
3781463462,power,tower,regular
3781463562,power,tower,regular
3781463725,power,tower,regular
3781511035,power,tower,regular
3781514200,power,tower,regular
3781514507,power,tower,regular
3781516350,power,tower,regular
3781516566,power,tower,regular
3781516685,power,tower,regular
3781516785,power,tower,regular
3781516885,power,tower,regular
3781517092,power,tower,regular
3784423502,man_made,tower,regular
3792447260,amenity,shelter,regular
3792447260,building,roof,regular
3798169056,name,,regular
3809385323,name,,regular
3809385323,tourism,hotel,regular
3960723358,power,heliostat,regular
3989229773,name,,regular
3989229773,amenity,cafe,regular
3989229773,internet_access,wlan,regular
3989229773,fee,no,internet_access
4045113730,name,,regular
4045113730,shop,supermarket,regular
4115073114,name,,regular
4115073114,amenity,bank,regular
4180220729,power,tower,regular
4217498059,amenity,atm,regular
4238854712,name,,regular
4238854712,amenity,restaurant,regular
4269231590,name,,regular
4269231590,amenity,restaurant,regular
4269231590,street,东不压桥胡同,addr
4269231590,housenumber,45,addr
4275134390,highway,bus_stop,regular
4289848589,name,,regular
4289848589,amenity,bus_station,regular
4365623589,name,,regular
4365623589,phone,01087671788,regular
4365623589,amenity,restaurant,regular
4365623589,cuisine,chinese,regular
4365623589,zh,,name
4433544389,amenity,atm,regular
4433544389,operator,ICBC,regular
4467655510,amenity,pub,regular
4467655510,cuisine,german,regular
4467655510,en,,name
4471355329,power,tower,regular
4471363837,power,tower,regular
4471385058,power,tower,regular
4471390203,power,tower,regular
4481447332,name,,regular
4481447332,sport,multi,regular
4481447332,en,,name
4503942363,housenumber,7,addr
4507716614,amenity,shelter,regular
4551069385,barrier,toll_booth,regular
4558640426,man_made,tower,regular
4558640426,type,communication,tower
4616450573,power,tower,regular
